Text,CB_Label
"""Especially Scot Haney. \xa0Always blazoning his gayness. \xa0@Fucking:disqus\xa0@faggot:disqus\xa0""",1
"""he brain dead loser. you have no idea what you are talking about. i am everything you thought you may grow up to be. a real man. instead you ended up being a little punk who hides behind his computer.\xa0 """,1
"""pepole like me have an opinnin and i expressed it and i don't give a fuck what a jack ass like you gotta say about it""",1
"""Great--you're trying to silence women AGAIN with accusations of mental illness. This totally enhances your credibility as a totally-not-sexist-asshat.\n\nSaying ""treat people with respect and go fuck yourself if you don't"" is evidence of homicidal mania? Really? I didn't know homicidal maniacs had such deep-seated respected for humanity and pro-social values.\n\nNo. Not ""men in general."" Toward ""men who devalue, mock, try to control, shame, and otherwise marginalize women."" These are NOT the same thing. I have been VERY specific in the behavior I've been calling out.""",1
"""Your announcers sound like as.s holes out of what I've heard lol""",1
"""Stop Bein a house nigga with ur pale ass....u white with black features, that european blood runnin in ur veins makin u weak son""",1
"""You're both a couple of homos.""",1
"""You are an emasculated second-hand phony mother Theresa. """,1
"""Wow Benny, you sure like to paint with a broad brush. Talk about ignorant comments.""",1
"""\xa0Funny how VZ hasn't been refining their own oil at all. It's always been foreign companies.\n\nAnd funny how idiots like you suspect sabotage where none exists.""",1
"""Soros monkey, crawl back in your tent""",1
"""Ignorance:\xa0\nlack\xa0of\xa0knowledge,\xa0learning,\xa0information. It's okay. Its not your fault for your ignorance; nor would it be your fault if you were stupid too because that is genetic.\xa0""",1
"""Like your mom?""",1
"""you are insane go get help""",1
"""Rhett6... and i would\xa0 NEVER say you're a troll""",1
"""Hahaha... Opicate, you're criticizing people's spelling and english writing, and you, yourself, misspell the word MISSPELL. Additionally, if I cared enough, I could point out many misplaced commas and awkward sentences in your little essays above. Stick to basketball commentary. As you just proved, nobody has perfect English.""",1
"""Wow! And you got away with defamining a President! You are a total dick\n""",1
"""\xa0How much does George Soros pay you to suck his dick?""",1
"""under your weave, your ass is ""frizzy"" so do you hate yourself ?""",1
"""Loser! Sorry I'm not a bitch and I'll just call you out on it.""",1
"""You are so rude and ignorant.   """,1
"""WOW you are stupid! Packers have 13 NFL Championships.""",1
"""Your not paying for a logo. Its for content.  People will complain about anything.  Thats like saying my shits to brown so Ill stick it back in my ass for a different color.  WTF???""",1
"""If it has ""nothing to do with race"", why did you hurl that one out there? \nYou're frothing, let it go. You're only hurting your own position at this point.""",1
"""You've been pwnt... again.""",1
"""Well you act and talk gay and like Satan, so ergo you are a demon possessed faggot. Congratulations!""",1
"""You are replying as if you are better off than lawyers. LOL. \xa0You simply don't understand the issue so STFU. \xa0You are totally a hypocrite because you interpret the law as simple layman but your simple layman's interpretation is simply pathetic and idiotic. \xa0""",1
"""Lebron sucks. If you are a stud and cant shoot over 80% from the free throw line you're trash. Can't make shots outside of 5 feet either""",1
"""Yeah.\xa0 One who LOVES Obama.\n\nYou moron.""",1
"""You're crazy""",1
"""shat up nobadys listening to your fat ass""",1
"""What the fuck is wrong with u retard?""",1
"""you libs really are dumb!""",1
"""This woman is a racist, a sexist\xa0a biggot and a dumbmass.""",1
"""You never go full retard.\xa0""",1
"""what a filthy little opportunist the photographer was.\xa0 YOU'RE IN COLLEGE...THINK! """,1
"""Haha you really need to grow up.""",1
"""you always have such great comments douch""",1
"""dude you look like an absoulte FAGGOTTTT, true heat fan """,1
"""You must be on drug or welfare roll.""",1
"""Go back to toplad, your kind aren't wanted here """,1
"""if you were actually saying go away if you dont like it i'd completly agree with you. everyone has a right to their opinion. i didn't come to your board to shit talk it because obviously, I can read, and i wouldn't bother myself to read things that i wasn't interested in. however... it's one thing to post pics you like because hey, that's what pinterest is for. but it's another to just be a dick to everyone because YOU feel like they're attacking you and you need to defend yourself. it's just annoying to read that someone that supports intellectual thinking and behavior can't articulate their opinion well enough without saying something like ""go blow jesus""  or ""STFU"". and from what i'm reading you really don't think ANYONE who disagrees with you deserves respect. so it is what it is. """,1
"""\xa0@Kinguin\xa0 You'd think more would miss time with dick friction burns.\xa0""",1
"""you say you believe in truth, but religion is not truth. its about as much the truth as fairytale. religion is a load of shit!!""",1
"""You are not important enough for anyone to know all that's wrong with you. I know you are a moron in your mother's basement but....""",1
"""So, are you saying your southerns can marry your cousins by gays can't? hahaha\xa0""",1
"""That's because&nbsp; you're a moron with no hockey knowledge. <br>""",1
"""If she wants any longevity she needs to shut the fuck up off the mic.""",1
"""YOURE JUST MAD CAUSE YOURE POOR\n""",1
"""Gryla, you are an idiot.""",1
"""Another fantastic article from Dick Foster. Anyone who takes your writings seriously is a massive idiot.""",1
"""just shut the hell up \xa0why talk shit about someone that raps better then your ass \xa0if your going to say shit about channel then dont comment fuck head go back to your piece of shit trailer back to 8 mile""",1
"""Do you have a dildo you can shove in your mouth to shut the fuck up? Little GOP whore?""",1
"""harry you even look awesome with jungle worms""",1
"""This, last night, was gorgeous. \xa0You were perfect. \xa0My cock in your face, you sucking my balls, me jacking myself off. \xa0Want. \xa0More.""",1
"""Oh, i have no doubts that i can certainly be an asshole when needed.  i just choose not to sound like a dumb redneck like yourself.  Cue the deliverance music...""",1
"""\xa0What the child wants. That`s rich, Tom. Nor do I have any real assurance that people treating homosexuality as a dysfunction are sufficient improvement over child molesters, however much I might be inclined to give them benefit of the doubt over being unintended jerks. We can do better.""",1
"""You hear that, Resistance, Fifa, and Littlebigplanet? FUCK YOU!""",1
"""You are a brainwashed piece of crap.""",1
"""you are just a selfish...tum per allah ki laanat""",1
"""Bitch how fucking old are you?? This don't have shit to do with no teams. While silly fags like you are pulling out your hair over Sarge he's somewhere cashing\xa0checks. Do you seriously think he gives a fuck what you think of him or tranny's?? Bitch put down the Kool-Aid and grow the fuck up.""",1
"""\xa0Not looking so dopey now --- you paranoid sado""",1
"""duh.  I think I will call you duh from now on because you speak like a moron.  This is his life and his choice.  Not yours, or the fans or anyone elses.  """,1
"""YMCMB=NiGGERS WITH MONEY. Dont hate thats why u aint rich fool.""",1
"""First of all it's ""you're"" you fucking idiot.""",1
"""\xa0Isabelle_hunt, you're all over the place. Are you some sort of internet troll? Don't you have anything better to do with your time?""",1
"""Just cause his dumb ass didn't know to stop trying to pants her....asshole....I hope she woke up and told her Brother or Father and they beat them till they passed out....""",1
"""fuck u Dawn""",1
"""Your dumb. \xa0\n\nOh no predators, oogie boogie. \xa0\nI just don't get you. \xa0""",1
"""Inside your ret.arded little brain?""",1
"""Fucking idiot. """,1
"""Nobody ""sube due""\xa0 your mother and she is a big lip watermelon eatin Baboon""",1
"""so now you denying your an eagles fan? Right you talk about Jae as some fake when you should look in the mirror at the trailer trash you are.""",1
"""Wow, you are most DEFINITELY still a virgin""",1
"""In about 50 yrs when the oil is used up you people will still be sitting in a dessert having rocks for lunch killing each other. The only difference will be that nobody will give a cr@p....""",1
"""you're an ignorant COW""",1
"""\xa0Are you going to ask first, or just have your way with it?""",1
"""Doesn't change the fact that you look like a fool for defending this murderer""",1
"""You shole lizz uhgly.""",1
"""Dude, you're delusional. You may consider betting back on your meds.""",1
"""Let it go, Matthew. This shit is making you look more like an asshole than usual.""",1
"""i'm not picking a fight.  I'm just saying you're an idiot because you're being an idiot.""",1
"""that little fat cracker wanted some of that good black pussy so he let her drive around thinking that would get him laid....\n\ngood luck poppin pills and listening to death metal til you eventually commit suicide emo-fag""",1
